Date,ABEV3,B3SA3,BBDC4,BOVA11,BRML3,CIEL3,CMIG4,COGN3,CSNA3,EQTL3,GGBR4,IRBR3,ITSA4,ITUB4,MGLU3,PETR4,PRIO3,USIM5,VALE3,VVAR3
2017-01-23,15.42997,5.376762,16.714512,63.799999,11.176961,16.483768,5.995877,12.593762,10.161574,10.484902,11.72781,,6.623528,20.874113,0.466035,14.350967,0.5454,5.032702,26.895994,3.124536
2017-01-24,15.456775,5.252059,16.652302,63.91,11.216879,17.186897,6.04888,12.946944,10.145198,10.583129,11.60767,,6.545687,20.824463,0.486317,14.395845,0.552,4.965214,27.5581,3.184241
2017-01-26,15.46571,5.307161,17.025579,64.199997,11.15301,17.88339,6.009128,13.012005,9.932306,10.641339,11.542975,,6.573994,21.105867,0.475431,14.180447,0.5518,4.859161,27.130152,3.154389
2017-01-27,15.474642,5.32746,17.077431,64.010002,11.025271,18.327822,5.929625,13.281539,9.90774,10.541291,11.616909,,6.566916,20.995508,0.463387,14.018895,0.5346,5.003779,27.210896,3.204142
2017-01-30,15.161933,5.275258,16.776733,62.259998,10.873587,17.724192,5.664612,12.919061,9.391883,10.457617,11.127097,,6.489075,20.548552,0.434717,13.318848,0.518,4.84952,26.040102,3.184241
2017-01-31,15.36743,5.362261,16.953003,62.389999,11.711859,17.571627,6.055504,12.556585,9.457388,10.568576,11.274964,,6.566916,20.548552,0.477182,13.480398,0.524,5.061626,25.983582,3.233994
2017-02-01,15.474642,5.376762,16.813023,62.709999,11.975316,17.478762,5.956125,12.426466,9.547459,10.437606,11.478283,,6.595222,20.766598,0.473491,13.480398,0.5352,5.061626,26.556868,3.273798
2017-02-02,15.331691,5.379662,16.183949,62.650002,11.727825,17.677757,6.04888,12.779648,9.932306,10.448521,11.764777,,6.588145,20.705881,0.473491,13.363724,0.5292,5.032702,26.371155,3.43301
2017-02-03,15.501447,5.426064,16.578169,63.09,11.87153,17.890026,6.141634,12.426466,9.481953,10.50491,11.737054,,6.715522,21.136446,0.473491,13.767597,0.5316,5.003779,24.715891,3.263847
2017-02-06,15.251278,5.411564,16.235823,62.009998,11.671941,17.850225,5.843496,12.166224,9.113482,10.346655,11.4598,,6.616451,20.981884,0.518193,13.426549,0.5384,4.917008,24.158754,3.43301
2017-02-07,15.206608,5.440565,16.209883,62.009998,11.695892,18.248222,5.843496,11.98034,9.309999,10.308455,11.395107,,6.708445,21.390371,0.52196,13.193199,0.5776,4.897726,24.417137,3.423059
2017-02-08,15.153,5.463765,16.510742,62.869999,11.775727,18.526823,5.929625,11.664332,9.293623,10.48672,11.302688,,6.765057,21.94239,0.510774,13.552197,0.588,4.917008,24.699745,3.413108
2017-02-09,15.090458,5.446365,16.609295,62.830002,11.935399,18.573259,5.869998,11.989631,9.285436,10.433969,11.552219,,6.814592,22.041739,0.510774,13.507322,0.6024,4.897726,25.095392,3.582271
2017-02-10,15.313823,5.452164,16.858282,63.990002,12.230789,18.32119,5.989253,12.15693,10.063316,10.403045,11.912647,,6.87828,22.113508,0.515547,13.982997,0.66,5.17732,26.484198,3.691729
2017-02-13,15.412101,5.481165,16.904966,64.68,12.05515,18.573259,6.168134,12.17552,10.300774,10.439425,12.291559,,6.864127,22.008633,0.566699,14.018895,0.709,5.244809,28.914606,3.731532
2017-02-14,15.52825,5.455064,16.80122,65.050003,11.967331,18.400789,6.214512,12.417171,10.169763,10.459435,12.143691,,6.83582,22.080381,0.557378,14.198394,0.72,5.254449,27.77611,3.681779
2017-02-15,16.100063,5.672572,17.164322,65.849998,12.294658,19.077387,6.645155,12.640232,10.358092,10.550386,12.347009,,7.097648,23.007763,0.574155,14.216346,0.72,5.321938,27.307789,3.602172
2017-02-16,16.055387,5.678372,17.10726,65.599998,12.134986,19.289654,6.850539,12.593762,10.259833,10.837794,12.439429,,7.076417,22.560629,0.581612,14.234296,0.7102,5.264091,27.26742,3.632025
2017-02-17,15.992846,5.713171,17.070955,65.419998,12.087086,19.103922,6.90354,13.049181,10.243457,10.606776,12.310044,,7.189639,22.549591,0.60976,14.009921,0.73,5.254449,27.509651,3.641976
2017-02-20,15.939241,5.65517,17.138388,66.349998,12.095069,18.838587,7.049298,13.049181,10.399032,10.73229,12.430185,,7.28871,22.654474,0.656178,14.288143,0.7264,5.254449,29.415222,3.821089
2017-02-21,16.144735,5.800176,17.620789,66.889999,12.518196,19.117191,7.453438,13.19789,10.358092,10.941479,12.633502,,7.458446,22.983845,0.713965,14.440721,0.74,5.215885,28.696596,4.000203
2017-02-22,16.332363,5.808874,17.734913,66.480003,12.374492,18.858488,7.287808,12.807531,10.194326,10.906917,12.115967,,7.494654,23.051369,0.722056,14.090696,0.75,5.090549,28.010265,3.950449
2017-02-23,16.198343,5.658071,17.465174,65.32,12.0791,18.460487,7.135427,12.826119,9.825858,10.992412,11.838714,,7.400517,22.702528,0.764595,13.965046,0.755,4.84952,26.782949,3.940498
2017-02-24,15.939241,5.515967,17.335493,64.5,11.911448,18.095659,7.082424,12.705294,9.809482,10.82688,11.968098,,7.270175,22.522491,0.775892,13.623997,0.7578,4.753108,26.419601,4.020104
2017-03-01,16.001781,5.539165,17.179884,64.830002,12.127003,18.327822,7.089048,12.686703,9.924115,10.855986,12.291559,,7.244794,22.485893,0.80158,13.929145,0.7592,4.830237,26.782949,4.129562
2017-03-02,15.37636,5.423164,17.126554,63.5,12.015233,18.142088,7.075798,12.705294,9.612964,10.717738,12.079,,7.157769,22.255127,0.7382,13.561172,0.739,4.791672,25.402218,3.890744
2017-03-03,15.537187,5.452164,17.53137,64.599998,11.895478,18.805422,7.426938,12.640232,9.809482,10.877812,12.337769,,7.244794,22.660376,0.727052,13.749645,0.7634,5.003779,25.6929,3.870843
2017-03-06,15.412101,5.417362,17.360104,64.199997,11.775727,18.360989,7.354061,12.454347,9.457388,10.914192,12.115967,,7.302811,22.570326,0.727089,13.552197,0.7568,4.93629,25.111542,3.870843
2017-03-07,15.027916,5.356462,17.126554,63.82,11.967331,17.982891,7.71845,12.528701,9.252684,10.839613,12.03279,,7.194028,22.193209,0.690104,13.623997,0.7512,4.791672,24.966198,3.860892
2017-03-08,15.295953,5.315861,16.835928,62.630001,11.855562,17.976259,7.486564,12.314933,8.687695,10.690452,11.219513,,7.056241,21.939926,0.656178,13.058575,0.72,4.589207,24.320244,3.84099
2017-03-09,15.456775,5.278159,16.685419,62.369999,11.767743,18.009424,7.201679,12.036104,8.605814,10.323009,11.04392,,6.990972,22.007469,0.691559,13.0137,0.7198,4.666337,24.368692,3.781286
2017-03-10,15.456775,5.420264,16.592005,62.549999,11.855562,17.90992,7.25468,12.454347,8.818707,10.48672,11.006951,,7.019981,22.01873,0.637536,12.843176,0.717,4.473513,23.940744,3.920597
2017-03-13,15.510384,5.484065,16.799597,63.470001,11.831612,17.783888,7.605821,12.407875,9.047976,10.26116,11.432074,,7.121511,22.418356,0.634031,12.897026,0.7282,4.550642,25.03887,4.179316
2017-03-14,15.278084,5.452164,16.659466,62.75,11.823628,17.578264,7.294432,12.259166,8.785954,10.046515,11.478283,,7.041738,22.198839,0.644993,12.196979,0.7318,4.483154,25.168064,4.368381
2017-03-15,15.456775,5.591368,16.955292,64.110001,12.246756,18.062489,7.433563,12.872589,9.350941,10.352113,12.079,,7.223038,22.412727,0.655022,12.744452,0.783,4.714543,26.904068,4.129562
2017-03-16,15.438908,5.312961,16.877441,63.419998,11.815644,18.053661,7.6787,12.928356,9.097105,10.359387,11.847954,,7.223038,22.125668,0.730556,12.304679,0.768,4.541001,26.266186,4.129562
2017-03-17,15.37636,5.281058,16.358454,62.209999,11.368567,18.200489,7.672073,12.454347,8.704073,10.252067,11.404349,,7.085248,21.489643,0.685631,11.811054,0.7714,4.271047,25.273031,4.000203
2017-03-20,15.76055,5.33906,16.649092,62.810001,11.464368,18.046988,7.234805,12.686703,8.966095,10.121096,11.681602,,7.070745,21.726046,0.728916,12.205953,0.758,4.309612,25.539484,4.109661
2017-03-21,15.56399,5.32746,16.156059,60.98,11.344614,17.820061,6.65178,12.259166,8.163651,9.986485,10.849841,,6.824175,21.258877,0.686004,11.667455,0.7758,3.991454,23.448204,3.9604
2017-03-22,15.46571,5.492766,16.218325,61.369999,11.200912,17.746645,6.512649,12.036104,8.188214,10.048335,10.849841,,6.998223,21.433361,0.679889,12.259802,0.765,4.0493,23.738884,3.880794
2017-03-23,15.581861,5.423164,16.233906,61.540001,11.416467,18.133753,6.512649,11.915277,8.089956,10.113819,10.581832,,6.940209,21.315165,0.704645,12.179028,0.7774,4.020377,23.609694,4.020104
2017-03-24,15.751616,5.426064,16.467449,61.880001,11.360582,18.487482,6.764409,12.017515,8.016263,10.441244,10.304577,,7.005478,21.545933,0.67892,12.098252,0.7822,3.904683,23.415907,3.761384
2017-03-27,15.894569,5.417362,16.607576,62.279999,11.176961,18.701054,6.983044,11.989631,8.34379,10.350293,10.175192,,7.070745,21.703531,0.676683,12.358528,0.7834,4.242124,23.730806,3.582271
2017-03-28,16.028585,5.414464,16.700987,62.5,11.312682,18.781141,6.870415,12.268462,7.967133,10.368484,10.165949,,7.019981,21.63036,0.658601,12.520076,0.812,4.184277,24.069935,3.582271
2017-03-29,16.243015,5.61167,17.04871,63.48,11.536221,18.761118,6.857163,12.359438,7.942569,10.457617,10.221403,,7.085248,21.951191,0.672396,12.968825,0.86,4.280689,24.31217,3.70168
2017-03-30,16.323427,5.623271,16.939724,63.150002,11.376551,18.721079,6.797536,12.34074,7.533157,10.555843,9.888698,,6.998223,21.692272,0.674819,12.968825,0.938,4.261407,24.304098,3.661877
2017-03-31,16.296621,5.59427,16.804785,62.779999,11.568153,18.894602,6.837288,12.415532,7.459463,10.694091,10.064292,,6.889445,21.33205,0.660278,13.004724,0.9398,4.280689,24.053787,3.622074
2017-04-03,16.082193,5.640669,16.887829,63.080002,11.528237,19.421869,6.79091,12.406183,7.34483,10.604958,9.925665,,6.94746,21.689598,0.682238,13.166275,0.94,4.213201,23.827702,3.791237
2017-04-04,16.180475,5.710272,17.016214,63.720001,11.520253,20.07593,6.578903,12.34074,7.606851,10.739566,10.073533,,7.041738,21.802219,0.68522,13.327824,0.9434,4.155353,24.74819,3.771335
2017-04-05,15.974978,5.649369,16.668304,62.560001,11.456385,19.495277,6.512649,12.434232,7.238381,10.805052,9.842488,,6.961962,21.40243,0.696554,13.076524,0.94,3.96253,23.779257,3.632025
2017-04-06,16.064323,5.553668,16.491762,62.0,11.312682,19.01474,6.433146,12.836239,7.090993,10.703183,9.676137,,6.867688,21.233515,0.700917,13.040625,0.8802,3.79863,23.343237,3.781286
2017-04-07,16.126865,5.643571,16.528109,62.27,11.256796,19.348448,6.506025,12.724051,7.156499,10.63588,9.750071,,6.903948,21.396805,0.699239,13.193199,0.846,3.875759,23.537022,3.731532
2017-04-10,16.082193,5.600069,16.631964,62.540001,11.232845,19.301733,6.360267,12.882985,6.919042,10.781403,9.565233,,6.932955,21.357386,0.689732,13.408599,0.84,3.914324,23.440128,3.97035
2017-04-11,15.742681,5.550768,16.6735,62.419998,11.320664,19.154894,6.545776,12.770795,6.869913,10.82324,9.2695,,6.961962,21.317976,0.698344,13.175249,0.82,3.827553,23.141375,3.980301
2017-04-12,15.787351,5.527566,16.507339,61.68,11.256796,19.46191,6.294014,12.854938,6.272172,10.763213,8.798171,,6.925705,21.289814,0.669114,13.148324,0.81,3.654012,22.140142,4.22907
2017-04-13,15.867765,5.368062,16.003654,60.799999,11.256796,19.485941,5.976002,12.649259,6.059279,10.734109,8.733477,,6.751654,20.901297,0.641302,12.636749,0.78,3.567241,22.140142,4.22907
2017-04-17,16.135799,5.669671,16.720232,62.25,11.544205,19.630098,6.227763,13.144757,6.255796,10.690452,8.890588,,6.932955,21.836002,0.707441,12.81625,0.792,3.846835,22.148214,4.179316
2017-04-18,16.225145,5.713171,16.621578,61.950001,11.592106,19.822317,6.254264,13.228898,5.985585,10.623148,8.65954,,6.990972,21.757172,0.734061,12.6547,0.7794,3.817912,21.486113,4.368381
2017-04-19,16.171537,5.600069,16.455406,61.200001,11.176961,19.782278,6.188011,13.116711,5.813632,10.432149,8.59485,,6.874939,21.565729,0.768026,12.205953,0.7672,3.817912,21.534559,4.328577
2017-04-20,16.064323,5.553668,16.169817,61.509998,11.15301,19.814308,6.300641,13.32239,6.108408,10.532196,8.825893,,6.816924,21.250406,0.798597,12.457253,0.7746,3.895041,22.648832,4.278824
2017-04-24,16.109001,5.515967,16.46579,62.290001,11.176961,19.966476,6.234387,13.387832,6.042902,10.481263,8.927554,,6.98372,21.661446,0.782939,12.591875,0.8098,3.885401,22.903797,4.179316
2017-04-25,16.368099,5.556568,16.616386,63.0,11.544205,19.846346,6.207886,13.743094,6.239419,10.514007,9.093904,,6.998223,21.802219,0.781075,12.870099,0.846,3.904683,23.654739,4.179316
2017-04-26,16.269819,5.536266,16.896784,62.799999,11.256796,19.50997,5.896498,13.855285,6.501442,10.495816,9.066179,,6.976469,21.841629,0.79103,12.564952,0.86,4.116788,23.137423,4.179316
2017-04-27,16.260885,5.495668,17.390079,62.459999,11.097125,19.421869,5.684489,13.808537,6.223042,10.450339,8.946037,,7.063493,21.965513,0.831642,12.322625,0.844,4.001095,22.38648,4.318627
2017-04-28,16.314491,5.513067,17.348541,63.189999,11.216879,19.301733,5.883247,13.976822,6.345866,10.569472,9.05694,,7.172273,22.106268,0.834677,12.538026,0.8696,4.107148,22.920483,4.477839
2017-05-02,16.591459,5.669671,17.815363,64.559998,11.234265,19.46191,6.154884,14.313389,6.493254,10.589695,9.287982,,7.310063,22.559719,0.857868,12.555978,0.8496,4.251765,23.412767,4.945524
2017-05-03,16.582531,5.658071,17.802361,63.959999,11.132724,18.380695,6.393394,14.481671,6.223042,10.497771,8.835137,,7.237542,22.187952,0.861689,12.708551,0.84,4.087864,21.960947,4.965425
2017-05-04,17.002453,5.597167,17.539457,62.66,11.077335,18.556892,6.042253,14.304038,5.797256,10.194421,8.641059,,7.070745,21.461309,0.850449,12.205953,0.829,3.875759,21.151594,4.716656
2017-05-05,16.886305,5.640669,17.562325,63.66,11.69582,18.693045,6.022378,14.472322,6.059279,10.396654,8.613333,,7.26655,21.799282,0.970337,12.753426,0.8396,4.030018,21.735661,4.676854
2017-05-08,16.877371,5.62617,17.5509,63.419998,11.474275,18.781141,5.903123,14.257295,5.862761,10.295535,8.493189,,7.252046,21.849977,0.985322,12.636749,0.8262,3.952888,21.718975,5.064933
2017-05-09,16.930977,5.649369,17.705196,64.169998,11.908137,19.181595,5.962752,14.481671,6.059279,10.240382,8.844377,,7.273803,21.906311,1.016119,12.6906,0.83,4.03966,22.111135,4.955474
2017-05-10,17.145407,5.774072,17.96809,65.199997,12.277381,19.485941,5.889873,14.902378,6.19029,9.817531,9.066179,,7.324566,22.013334,1.049013,13.220123,0.8392,4.145712,22.161194,4.975377
2017-05-11,17.449184,5.803075,18.076679,65.349998,12.471234,19.333767,5.863373,14.678001,6.141161,9.688835,9.214048,,7.447854,22.390738,0.987195,13.300899,0.84,4.12643,21.960947,4.925622
2017-05-12,17.592133,5.840777,18.25956,65.940002,12.277381,19.285713,6.082006,14.752793,5.944644,9.710897,8.890588,,7.469607,22.604792,0.992816,13.866322,0.846,3.991454,21.618845,4.726607
2017-05-15,17.636806,5.910378,18.288137,66.269997,12.221994,18.981369,5.975772,14.696699,6.304925,9.916807,9.22329,,7.469607,22.700541,1.020915,14.072744,0.8092,4.232482,22.23629,4.577346
2017-05-16,17.708281,5.985781,18.3167,66.449997,12.50816,18.829199,5.948915,14.88368,6.378619,10.076757,9.565233,,7.447854,22.672384,1.056506,14.090696,0.78,4.338536,22.745264,4.517642
2017-05-17,17.547457,5.945179,17.956657,65.330002,12.609701,18.42074,5.915342,14.864982,6.124784,9.876362,9.454335,,7.302811,22.210484,1.051036,14.009921,0.7796,4.242124,22.394823,4.388282
2017-05-18,16.796957,5.443465,15.602058,59.669998,10.800402,17.539747,4.706759,13.640258,5.27321,9.356069,8.317595,,6.599361,19.534872,0.880421,11.80208,0.709,3.5576,22.411512,3.980301
2017-05-19,16.636135,5.553668,15.859242,60.610001,10.846559,18.172459,4.914905,13.994071,5.649868,9.46454,8.835137,,6.642876,20.041821,0.930999,12.223903,0.7106,3.760065,22.736919,4.09971
2017-05-22,16.591459,5.368062,15.407752,59.529999,10.338846,18.020287,4.767189,13.871564,5.666245,9.339523,8.687266,,6.454321,19.647511,0.831267,12.026454,0.724,3.750424,23.295956,3.980301
2017-05-23,16.877371,5.411397,15.510622,60.740002,10.477315,18.372684,4.96862,13.956375,5.723562,9.578526,9.093904,,6.534093,19.957329,0.906234,12.107227,0.721,3.866118,23.579647,3.83104
2017-05-24,16.850565,5.472526,15.68779,61.169998,10.93887,18.72508,5.089478,14.050611,5.633492,9.817531,8.927554,,6.534093,20.120686,0.93542,12.609827,0.688,3.904683,22.962204,3.84099
2017-05-25,16.904171,5.393932,15.579198,61.290001,10.920407,18.821186,5.042478,14.012918,5.69081,10.034472,8.816651,,6.381802,19.743279,0.93186,12.331602,0.7058,3.923965,23.112392,3.801188
2017-05-26,17.002453,5.565676,15.939254,61.950001,11.215802,19.045448,5.203621,14.135426,5.707185,9.927838,8.825893,,6.505084,20.278404,0.955351,12.277753,0.7158,3.914324,23.245893,3.821089
2017-05-29,17.002453,5.565676,15.939254,61.740002,11.215802,19.045448,5.203621,14.135426,5.707185,9.927838,8.825893,,6.505084,20.278404,0.955351,12.277753,0.7158,3.914324,23.245893,3.821089
2017-05-30,16.788025,5.513279,16.030689,61.900002,11.114262,18.909288,5.210336,13.928105,5.879138,9.949902,9.186322,,6.548598,20.238976,0.974084,11.990554,0.72,3.943248,23.863337,3.651926
2017-05-31,16.716547,5.361913,15.727798,60.560001,11.058873,18.268568,5.129764,13.664245,5.617115,9.817531,8.816651,,6.490581,20.02492,0.940365,11.631555,0.736,3.827553,22.670172,3.671828
2017-06-01,16.573591,5.396843,15.642068,60.259998,10.929639,18.044319,5.002191,13.52289,5.477916,9.652066,8.798171,,6.356192,19.7967,0.927702,11.505904,0.7364,3.760065,22.252979,3.691729
2017-06-02,16.591459,5.428863,15.423191,60.349998,10.818866,18.42074,5.136478,13.2873,5.527045,9.683322,8.835137,,6.392515,19.993925,0.904774,11.712329,0.7322,3.817912,22.344761,3.801188
2017-06-05,16.895237,5.428863,15.411749,60.450001,10.911177,18.244541,5.149907,12.863236,5.420599,9.799144,8.724235,,6.363456,19.97139,0.887877,11.829004,0.739,3.788989,22.102789,3.990252
2017-06-06,17.038189,5.399754,15.61762,60.950001,11.35427,17.972233,5.243908,13.174215,5.404222,9.67045,8.751961,,6.450627,20.292599,0.887915,11.829004,0.7416,3.837194,22.177885,4.049957
2017-06-07,16.832695,5.460884,15.869242,61.189999,11.52043,17.908163,5.149907,13.654821,5.297775,9.740314,8.631817,,6.559592,20.625088,0.934708,11.550781,0.74,3.817912,22.069416,4.030055
2017-06-08,16.555727,5.411397,15.629051,60.709999,11.363502,18.324633,5.01562,13.485196,5.404222,9.596911,8.844377,,6.508743,20.41094,0.96363,11.523854,0.739,3.866118,22.545012,3.850941
2017-06-09,16.180475,5.399754,15.30881,60.220001,11.298883,18.260559,5.136478,13.579432,5.494292,9.538081,8.936794,,6.399778,20.089729,0.944112,11.532829,0.7396,3.808271,22.778637,3.791237
2017-06-12,16.153671,5.364822,15.062915,59.650002,11.160417,18.444765,5.002191,13.560584,5.330528,9.453509,8.798171,,6.399778,20.089729,0.930286,11.577704,0.75,3.79863,22.394823,4.020104
2017-06-13,16.430639,5.399754,14.942817,59.82,11.151185,18.620964,5.055906,13.400385,5.27321,9.606104,8.761199,,6.443363,20.337673,0.95786,11.613605,0.756,3.79863,22.002663,4.010153
2017-06-14,16.243015,5.466706,15.520406,59.889999,11.308115,18.78916,5.190193,13.504043,5.297775,9.727444,8.530158,,6.508743,20.518011,0.962844,11.326407,0.75,3.817912,21.77738,4.079808
2017-06-15,16.243015,5.466706,15.520406,59.889999,11.308115,18.78916,5.190193,13.504043,5.297775,9.727444,8.530158,,6.508743,20.518011,0.962844,11.326407,0.75,3.817912,21.77738,4.079808
2017-06-16,15.885634,5.510369,15.446059,59.610001,11.400426,19.069468,5.136478,13.428654,5.109446,9.8543,8.336081,,6.545062,20.371492,0.970337,11.021255,0.7398,3.846835,21.326815,4.079808
2017-06-19,15.966045,5.61225,15.486093,60.09,11.538891,19.141548,5.096192,13.579432,5.109446,9.725604,8.511674,,6.552326,20.478559,0.962844,11.030232,0.7404,3.837194,22.019348,4.129562
2017-06-20,16.144735,5.478348,15.125815,58.740002,11.077335,19.029425,5.01562,13.051709,4.929305,9.668612,8.345321,,6.38525,20.027752,0.921145,10.644308,0.738,3.760065,21.451971,3.850941
2017-06-21,16.198343,5.559854,15.040045,58.779999,11.298883,19.381824,4.988762,12.589953,5.019376,9.652066,8.493189,,6.348928,20.050287,0.917886,10.446859,0.735,3.79863,22.0861,3.781286
2017-06-22,16.260885,5.524922,15.228755,59.349998,11.02195,19.46191,5.304336,12.882084,5.183139,9.863491,8.6503,,6.363456,20.06719,0.895407,10.805857,0.737,3.885401,22.545012,3.930547
2017-06-23,16.296621,5.489991,15.102944,59.099998,10.948101,19.758245,5.163336,13.221335,5.224082,9.743991,8.964521,,6.298079,19.999559,0.916725,10.707133,0.728,4.0493,22.728577,3.950449
2017-06-26,16.46788,5.644271,15.783463,60.259998,11.058873,19.854357,5.324479,13.032862,5.338716,9.878201,9.2695,,6.465156,20.563099,0.940365,11.012282,0.7268,4.222842,22.920483,3.900695
2017-06-27,16.48591,5.603517,15.606184,59.75,10.994256,19.710188,5.304336,12.627645,5.641679,9.813851,9.214048,,6.341665,20.377131,0.921633,10.958433,0.7356,4.213201,23.295956,3.880794
2017-06-28,16.494923,5.653004,15.737714,59.950001,10.874252,19.854357,5.552769,13.343841,5.854574,9.808337,9.491302,,6.399778,20.371492,0.9029,10.841757,0.7408,4.338536,24.02187,3.880794
2017-06-29,16.449854,5.685025,15.812056,60.099998,10.754248,19.846346,5.43191,13.664245,5.625303,9.784437,9.389642,,6.486949,20.574366,0.930924,10.931508,0.7384,4.357819,24.113651,3.801188
